"gene","gene_name","logFC","logCPM","F","PValue","FDR","description"
"103813210","TOM1",-0.17938313200247114,4.448716624403462,11.928170242683253,8.074910898913924e-4,0.023408690325607596,"target of myb1 membrane trafficking protein"
"103817398","ARHGAP26",0.48064548314383,7.061413493176066,11.925307100416026,8.086014525154905e-4,0.023408690325607596,"Rho GTPase activating protein 26"
"103813443","TSPAN8",0.6209865286332374,1.5660953838480554,11.914192924995062,8.12926576774285e-4,0.023471641954800386,"tetraspanin 8"
"103814351","CNOT9",-0.14518012218083975,4.958186539922844,11.908006276616609,8.153444410993323e-4,0.023479338338148054,"CCR4-NOT transcription complex subunit 9"
"103813425","RPS16",-0.35812841007977003,6.63965372508687,11.895982730402476,8.200646681538169e-4,0.023497495171269738,"ribosomal protein S16"
"103818993","NUP214",-0.1801881246414626,4.5200820396130474,11.891052828345622,8.220081783715999e-4,0.023497495171269738,"nucleoporin 214"
"103818973","MED22",-0.1972116471834318,7.055723804925235,11.889974645146241,8.224338606766576e-4,0.023497495171269738,"mediator complex subunit 22"
"115484805","PIP4K2C",-0.1703248976000672,5.488700692859661,11.878806649613983,8.268565131245343e-4,0.02350778291212625,"phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"103824615","FMNL3",-0.42931909104516386,5.055171554447227,11.876131234807108,8.279196365242264e-4,0.02350778291212625,"formin like 3"
"103818811","CCNDBP1",-0.2848295968039773,6.4067611874704635,11.872774024646246,8.292556735540229e-4,0.02350778291212625,"cyclin D1 binding protein 1"
"103822899","LOC103822899",0.5572366734181626,1.855723969400399,11.860894414492897,8.340011304510934e-4,0.023581057869801123,"phospholipid-transporting ATPase ID-like"
"108964088","LOC108964088",-0.27731479273086035,7.143734435308228,11.852071289676108,8.375437147746643e-4,0.023593322092557184,"chromodomain-helicase-DNA-binding protein 8-like"
"103824309","BST1",0.5175967948337618,3.7044214660110106,11.849054892352548,8.387583811537646e-4,0.023593322092557184,"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2"
"103822196","DISP1",-0.32065500136948033,2.6080128637638866,11.837542377147862,8.434110175933261e-4,0.02366320783036905,"dispatched RND transporter family member 1"
"103816585","XKRX",-0.38549906701071046,6.46498954083028,11.81925241450491,8.508573578877766e-4,0.02381091590765947,"XK related X-linked"
"127061151","LOC127061151",-0.3649105094975924,2.297747929904894,11.811728879974318,8.539400006278633e-4,0.023836064365351663,"EGF-containing fibulin-like extracellular matrix protein 2"
"115483849","LOC115483849",-0.6411015332691277,2.6913928807952656,11.805360711098086,8.565582320617545e-4,0.023848154450821397,"laminin subunit beta-1-like"
"103818514","KCNK1",0.422247266728945,0.8564783107128258,11.770205064731321,8.711616822897246e-4,0.024193024428778763,"potassium two pore domain channel subfamily K member 1"
"103821442","PGRMC2",-0.27744761832560444,4.088110224355767,11.759707115530341,8.755719660611517e-4,0.02425378791266855,"progesterone receptor membrane component 2"
"103818321","CAMKK2",0.43529386756739546,3.8912034811606464,11.745333166035518,8.81647893298632e-4,0.024311732461579125,"calcium/calmodulin dependent protein kinase kinase 2"
"103817653","TRRAP",-0.2111086773185951,5.451905650896873,11.744223074555162,8.821189348346466e-4,0.024311732461579125,"transformation/transcription domain associated protein"
"ATP5MF","ATP5MF",-0.28877040896740913,6.339855161334671,11.728660221113559,8.887500069155602e-4,0.02443278986266102,"ATP synthase membrane subunit f"
"MAIP1","MAIP1",-0.27682226699925516,4.449236138029747,11.722143250786043,8.91541998698877e-4,0.024447963250752623,"matrix AAA peptidase interacting protein 1"
"127059995","SLC5A6",0.5838994867741615,-0.04112209985883577,11.70381255528194,8.994437188042726e-4,0.02455437832720525,"solute carrier family 5 member 6"
"127059481","LOC127059481",-0.4809647875750025,-0.32380578719401576,11.702707792078822,8.999222403227139e-4,0.02455437832720525,"uncharacterized LOC127059481"
"103815619","RUBCN",-0.19451478537818986,6.738874679958741,11.684587428322326,9.07808470831919e-4,0.024707784664986444,"rubicon autophagy regulator"
"108963345","KIAA1614",0.3260279154618091,1.2782036238172276,11.671624745894869,9.134936237147031e-4,0.0248006701721947,"KIAA1614 ortholog"
"103824835","LOC103824835",-0.3527674867402993,6.97872297256395,11.65612714074851,9.203386647242414e-4,0.02492450666699844,"60S ribosomal protein L37-like"
"103819926","PGS1",-0.2007202670141537,4.559570891177018,11.649347508200494,9.233496971553915e-4,0.02494415493750976,"phosphatidylglycerophosphate synthase 1"
"103823426","JCHAIN",1.500537942388841,4.828911423271567,11.644007646342331,9.257284228376343e-4,0.0249466666835801,"joining chain of multimeric IgA and IgM"
"127061153","FIBP",-0.21877821739255018,4.482697640120228,11.624121324495956,9.346427275807381e-4,0.025082930992282332,"FGF1 intracellular binding protein"
"103823651","SRSF6",-0.1482773756392045,9.561983350114378,11.622482174186393,9.353814287941093e-4,0.025082930992282332,"serine and arginine rich splicing factor 6"
"103823054","VCAN",0.6344738516144006,2.550862299117946,11.610403985592919,9.408431608919923e-4,0.025167554553860796,"versican"
"103824533","PIAS4",-0.15576017240261297,5.19377952453191,11.575058974108282,9.570154816412817e-4,0.02553757204555733,"protein inhibitor of activated STAT 4"
"103823871","POU6F1",-0.4874970317187807,2.4769606071559114,11.569605423683226,9.595361523085153e-4,0.025542384308036917,"POU class 6 homeobox 1"
"103823665","RALGAPB",-0.1359970042447156,6.860161520709392,11.562011571863245,9.630574752103603e-4,0.02557374521762986,"Ral GTPase activating protein non-catalytic subunit beta"
"115485398","MGAT2",0.2810702826589458,3.225162205707644,11.548507511381594,9.693523030423071e-4,0.02567842484321296,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
"103815140","RPL5",-0.3088749379383713,8.52085976621344,11.528552795439811,9.78731700745161e-4,0.025864110852137256,"ribosomal protein L5"
"103817525","SH3TC2",0.6108861261159865,2.211716888286408,11.517864339850242,9.837940150574436e-4,0.025935091498398406,"SH3 domain and tetratricopeptide repeats 2"
"127059128","LOC127059128",-0.5144575179346642,4.1612368482566104,11.497957406307952,9.932944066774606e-4,0.026122446155368205,"histone H2B 5-like"
"103816682","TPPP3",0.8362763020029097,3.273508357740834,11.489438626142247,9.973887223151802e-4,0.026159890522684227,"tubulin polymerization promoting protein family member 3"
"103818484","NT5DC1",0.4575716917495979,0.6258133181932236,11.485034951931576,9.995120348139383e-4,0.026159890522684227,"5'-nucleotidase domain containing 1"
"103814446","GPR155",-0.23772883848464413,6.9997028840706665,11.47964251390997,0.0010021184379847645,0.026165360364032823,"G protein-coupled receptor 155"
"103812324","PPP2R3B",-0.6359005550300878,0.4353045845951508,11.422569085905256,0.0010301373619776432,0.02682198477465367,"protein phosphatase 2 regulatory subunit B''beta"
"103825343","SEMA6B",0.7931078986772887,-0.5500621957056852,11.4170740718114,0.0010328772445207953,0.02682198477465367,"semaphorin 6B"
"108961548","LOC108961548",-0.3246037617070567,2.4061434294278814,11.413547662329542,0.0010346395079832505,0.02682198477465367,"uncharacterized LOC108961548"
"103816753","KIAA0513",0.5419069041711349,0.665247210868965,11.398040278699435,0.001042425879111956,0.02692661305372242,"KIAA0513 ortholog"
"103813240","LGALS1",0.5956175748527855,1.8192305596692693,11.395692831960673,0.0010436097967495496,0.02692661305372242,"galectin 1"
"127060676","PSMC4",-0.30897773716050636,5.219127267271121,11.38984355228393,0.0010465658652336022,0.026939197766885695,"proteasome 26S subunit, ATPase 4"
"103817899","LOC103817899",-0.13406705903256916,6.33076031156711,11.383077643392191,0.0010499959303612435,0.026963895491676732,"nodal modulator 1"
"103816764","RPL13",-0.337090622186546,8.168030336364637,11.364599665551717,0.0010594226811922248,0.02714211066322052,"ribosomal protein L13"
"103818523","GPR137B",0.26830300908358135,3.2494896663926336,11.35809791416095,0.0010627603137625104,0.027163854951765896,"G protein-coupled receptor 137B"
"103826578","TUBB6",-0.6810942228647574,2.935508489791426,11.347973854743815,0.0010679790071193235,0.027233464681542748,"tubulin beta 6 class V"
"103813973","FZD6",0.3371339593807947,4.755253537019951,11.341816649847702,0.0010711657865453694,0.027251056863301076,"frizzled class receptor 6"
"127060136","PURA",-0.2832235416266692,5.081499040770804,11.336066246089635,0.0010741508615080837,0.027263447680230757,"purine rich element binding protein A"
"103822707","DPYSL2",0.443438576400851,3.1476216334465756,11.273894686134003,0.0011069769130499394,0.027983785858021783,"dihydropyrimidinase like 2"
"108962509","GTF3C5",-0.4340373857890325,3.520954814910958,11.268084562813545,0.0011100969308940356,0.027983785858021783,"general transcription factor IIIC subunit 5"
"103813876","LOC103813876",-0.439604081323685,3.0271233443624674,11.267849220278832,0.0011102234997730834,0.027983785858021783,"prominin-1-A"
"103821713","CNTNAP1",0.705861604884812,1.4603003323129888,11.25637069545512,0.0011164148063645665,0.028075002757287738,"contactin associated protein 1"
"103815391","OPA1",-0.16984082499186964,6.864255083731686,11.220218527346606,0.001136148015396313,0.028408310334418218,"OPA1 mitochondrial dynamin like GTPase"
"103816194","SPPL2A",0.2341112816696247,8.374490860704537,11.21996111956626,0.0011362897989751794,0.028408310334418218,"signal peptide peptidase like 2A"
"127059203","LOC127059203",-1.4690774092904981,-0.3501812431264427,11.217266147428909,0.0011377753195827205,0.028408310334418218,"feather beta keratin-like"
"103816130","CIB1",-0.42882219689764556,6.416349503011464,11.213091124364064,0.0011400806236462507,0.028408310334418218,"calcium and integrin binding 1"
"103816264","UACA",-0.4908269305349503,1.48630334433171,11.20597533937627,0.0011440208086854428,0.028441556050097773,"uveal autoantigen with coiled-coil domains and ankyrin repeats"
"103819309","PLCB1",-0.35846985338783544,1.1412935782917881,11.196636172396836,0.001149213429254246,0.028505716742911,"phospholipase C beta 1"
"103821784","ADAM11",-0.5799939726911294,0.6319276581709995,11.181897322538303,0.0011574577379472927,0.028645110548654765,"ADAM metallopeptidase domain 11"
"103817725","LITAF",0.45429359785053314,3.107630240043383,11.164145693488658,0.0011674682009496437,0.02870558589028543,"lipopolysaccharide induced TNF factor"
"103813882","EXOSC1",-0.33449617711534996,2.5684536820311146,11.162123985976525,0.0011686139208483975,0.02870558589028543,"exosome component 1"
"103813862","SLF2",0.2323091373079195,3.673012396367628,11.15401418321647,0.0011732214726490728,0.02870558589028543,"SMC5-SMC6 complex localization factor 2"
"103812691","LOC103812691",0.9328804036711397,-1.4204254111144645,11.148541565984234,0.0011763412888254987,0.02870558589028543,"cytochrome P450 7B1"
"103813335","LOC103813335",-0.9598416005960354,1.034840699400818,11.141115515220836,0.0011805883847117434,0.02870558589028543,"histone H2B 1/2/3/4/6"
"103813472","ING3",0.21962407731430325,6.67681293224433,11.140953211978884,0.0011806813851180228,0.02870558589028543,"inhibitor of growth family member 3"
"127060903","BABAM1",-0.39070843252230925,3.9572098976296664,11.136938200715415,0.0011829844065796937,0.02870558589028543,"BRISC and BRCA1 A complex member 1"
"103813718","LAMB4",-0.6524533481327006,-0.28624437814101816,11.136212894014536,0.0011834009377088024,0.02870558589028543,"laminin subunit beta 4"
"103821102","HERPUD2",0.22158683287771702,2.9168390305206655,11.135913688635755,0.0011835728102096797,0.02870558589028543,"HERPUD family member 2"
"103821570","EZH1",-0.32648408594255984,6.064217357678531,11.12091463168747,0.0011922217524687625,0.028851237708301714,"enhancer of zeste 1 polycomb repressive complex 2 subunit"
"103813814","CCDC186",-0.2368163161908854,6.780426623140843,11.110901442206982,0.0011980318980908619,0.028927699415406342,"coiled-coil domain containing 186"
"103814472","PIKFYVE",-0.22140864963538293,7.893654833180987,11.08890334720283,0.0012108989309481792,0.029075060938896714,"phosphoinositide kinase, FYVE-type zinc finger containing"
"103812422","TTF2",0.3694962731989009,0.5901393998585873,11.081092994115346,0.0012155015023231235,0.029075060938896714,"transcription termination factor 2"
"103813316","CA2",-0.2003737398043312,12.832863935097556,11.07672721438373,0.0012180820659728696,0.029075060938896714,"carbonic anhydrase 2"
"103812467","LPCAT3",-0.3062357345890796,4.375347596205668,11.07624992483186,0.0012183645285323286,0.029075060938896714,"lysophosphatidylcholine acyltransferase 3"
"103822147","DDB1",-0.19993510955496244,7.563696485136304,11.070069948214673,0.0012220279716252157,0.029075060938896714,"damage specific DNA binding protein 1"
"103812937","OXSM",-0.3269508983297495,1.2256650744622672,11.065657462332169,0.0012246506019244845,0.029075060938896714,"3-oxoacyl-ACP synthase, mitochondrial"
"127059130","LOC127059130",-0.5285785569000795,1.4739099673974194,11.064140238740267,0.0012255537266884452,0.029075060938896714,"histone H2A-IV"
"103821581","BRCA1",0.8302743722117627,4.666706251639605,11.055739354035083,0.0012305667713541472,0.029075060938896714,"BRCA1 DNA repair associated"
"103815073","DNAJC6",-0.8978465698308173,0.38685552804791434,11.055594767113403,0.0012306532351237197,0.029075060938896714,"DnaJ heat shock protein family (Hsp40) member C6"
"115484342","TBX2",-1.0546877951047182,-1.4433686952126348,11.053358410889917,0.001231991385718622,0.029075060938896714,"T-box transcription factor 2"
"108962842","LOC108962842",-0.8673425380359706,1.275039927229617,11.050941936685739,0.0012334389971329649,0.029075060938896714,"uncharacterized LOC108962842"
"103814934","GIPC2",-0.6017547532438989,0.9514313395206295,11.036229665378466,0.0012422904146424567,0.02918107104961942,"GIPC PDZ domain containing family member 2"
"103821767","GRN",0.470700645316726,4.70397543199866,11.034585472317525,0.0012432836758359015,0.02918107104961942,"granulin precursor"
"103815614","SLC12A9",0.6195955736220206,3.4321831252946664,11.012896770867544,0.0012564627215493462,0.02942711189482739,"solute carrier family 12 member 9"
"ATP5MJ","ATP5MJ",-0.29375965200326803,5.3791696471451935,10.98526310483709,0.0012734629958171039,0.029761402861558612,"ATP synthase membrane subunit j"
"103816613","PHKB",-0.1768122616926231,5.7955664302553895,10.972537682289566,0.0012813712198411183,0.029838557435896203,"phosphorylase kinase regulatory subunit beta"
"103814230","ZNF511",0.1707119970663256,4.520015369876683,10.96864398198111,0.0012838010594708755,0.029838557435896203,"zinc finger protein 511"
"103818060","LOC103818060",1.0989320646744174,5.919093323349209,10.963279972828836,0.0012871562137235504,0.029838557435896203,"Ig lambda chain C region-like"
"103818071","YDJC",0.492603908143403,0.524556816924882,10.958266871729554,0.0012903000448412406,0.029838557435896203,"YdjC chitooligosaccharide deacetylase homolog"
"103816852","COQ9",-0.3591649840219033,3.177913423080581,10.958053193592336,0.0012904342229927623,0.029838557435896203,"coenzyme Q9"
"127060538","LOC127060538",-0.2955358099742048,2.085583206223912,10.934128001818234,0.0013055492307339663,0.030124237429662807,"uncharacterized LOC127060538"
"103822628","RRAGC",-0.15633297491503906,5.404819328515569,10.893832502583182,0.0013314200462530854,0.030555731610861968,"Ras related GTP binding C"
"103823683","TP53INP2",0.37357779138431957,2.798926256961579,10.89380360702729,0.0013314387863352926,0.030555731610861968,"tumor protein p53 inducible nuclear protein 2"
"103817886","THUMPD1",-0.24831966168306735,3.997296872396444,10.89037614989073,0.0013336635775557158,0.030555731610861968,"THUMP domain containing 1"
"103821869","LMNB2",0.25596968367715545,3.6685030313332354,10.887630734349,0.001335448412899135,0.030555731610861968,"lamin B2"
"103822380","LOC103822380",-0.21970835237475717,4.5405312127,10.879436177902623,0.001340790468098545,0.03056614411719977,"myb-related transcription factor, partner of profilin-like"
"103818433","NEU3",0.35906332514683065,0.24378208796070627,10.873586691524848,0.0013446172314163197,0.03056614411719977,"neuraminidase 3"
"103813042","ALS2CL",0.8733420011534707,-0.6678084003060939,10.870553559472905,0.0013466059510311831,0.03056614411719977,"ALS2 C-terminal like"
"103819865","SRP68",-0.1543909032325,5.217177803795103,10.869791566001375,0.0013471060399828743,0.03056614411719977,"signal recognition particle 68"
"103824315","LOC103824315",-0.5481456782801042,3.629988877210013,10.862107605711916,0.001352159657501619,0.030617158717785625,"carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein"
"103818870","LAMA5",-1.053109750192955,-1.0738467132191003,10.848937901279413,0.0013608666475428755,0.030750514681745226,"laminin subunit alpha 5"
"103818908","FBXW2",-0.16538045170205853,3.4697938147600502,10.836785339204306,0.0013689524257517532,0.030869311517881474,"F-box and WD repeat domain containing 2"
"103822640","CSF3R",0.49102887595114825,6.077705221356503,10.827723374839303,0.0013750140705023424,0.030942069207139312,"colony stimulating factor 3 receptor"
"HDHD5","HDHD5",0.5298514921038817,0.8385213920122476,10.818909837133726,0.0013809360769245986,0.031011391653405492,"haloacid dehalogenase like hydrolase domain containing 5"
"103826567","SCFD1",0.3439924932613921,1.2804887344125329,10.813808475320172,0.0013843757963892518,0.031024799675138184,"sec1 family domain containing 1"
"127060000","LOC127060000",-0.7712068971191532,0.0963029319601506,10.786917277777519,0.0014026543719170318,0.031355460129635096,"uncharacterized LOC127060000"
"127060634","WRAP53",-0.3747561635873732,1.8521459905000828,10.782005691222675,0.0014060196652342352,0.031355460129635096,"WD repeat containing antisense to TP53"
"103821081",NA,-0.6291779807144869,1.0861813735311867,10.779486084405146,0.001407749263654132,0.031355460129635096,NA
"103813886","MMS19",-0.14234488403219941,8.005455463189097,10.76364165703133,0.0014186761325524354,0.03153402227467607,"MMS19 homolog, cytosolic iron-sulfur assembly component"
"103816584","TRMT12",-0.2813903691641205,1.5470008426929964,10.75507191093498,0.0014246225175880498,0.03153402227467607,"tRNA methyltransferase 12 homolog"
"103822553","MECR",0.3763071766366296,3.1242951065426507,10.74644687528313,0.0014306332094440536,0.03153402227467607,"mitochondrial trans-2-enoyl-CoA reductase"
"108963859","LOC108963859",-0.3540860007654986,2.537674549602158,10.746177271304017,0.0014308215142198194,0.03153402227467607,"zinc finger protein 345-like"
"103819726","RAC3",-0.15686361213901961,3.403995243316378,10.734537877914354,0.0014389754504084418,0.03153402227467607,"Rac family small GTPase 3"
"103815992","USP14",-0.2433255941726134,2.9900086031187962,10.733021719385311,0.0014400411102206139,0.03153402227467607,"ubiquitin specific peptidase 14"
"103822284","CNTF",0.3736580615142299,1.9596688984517436,10.73228139347476,0.0014405617574015591,0.03153402227467607,"ciliary neurotrophic factor"
"103820986","ALDH4A1",0.26849762472543426,6.202404514768916,10.726041332285131,0.0014449579073743163,0.03153402227467607,"aldehyde dehydrogenase 4 family member A1"
"108963114","LOC108963114",-0.26720297105379703,4.9591568009980165,10.724275419790938,0.00144620450903645,0.03153402227467607,"uncharacterized LOC108963114"
"103817566","GPATCH11",-0.32149680682410814,3.570962352678538,10.72283994315335,0.0014472186645809197,0.03153402227467607,"G-patch domain containing 11"
"103815421","RNF7",-0.3261736857433949,3.8420954986242197,10.722232899739222,0.0014476477575949816,0.03153402227467607,"ring finger protein 7"
"103819493","IQGAP2",0.2789932491010977,4.112961875939612,10.7182901751837,0.0014504378946204313,0.03153402227467607,"IQ motif containing GTPase activating protein 2"
"127060988","LOC127060988",-0.21124684845786723,3.182865708611698,10.705662228876445,0.0014594116450339924,0.031598002804372055,"uncharacterized LOC127060988"
"103826729","PDHX",-0.17110111765785294,3.926551627158249,10.699003596286515,0.0014641664692380757,0.031598002804372055,"pyruvate dehydrogenase complex component X"
"103819087","FUT7",0.40516151889260166,2.2485366695539435,10.697525431273943,0.0014652241676943478,0.031598002804372055,"fucosyltransferase 7"
"103821941","LOC103821941",-0.211328404696031,8.475195153278534,10.693449787629232,0.001468144569141608,0.031598002804372055,"hippocampus abundant transcript 1 protein-like"
"103826322","GMFB",0.2962673891907789,5.067326950965551,10.691284429622367,0.0014696985959823505,0.031598002804372055,"glia maturation factor beta"
"115483858","LOC115483858",-0.43963917655081103,-0.7490798672026855,10.689818216478104,0.001470751825602071,0.031598002804372055,"zinc finger protein 629-like"
"103826743","MOB2",-0.2066942134251946,7.4793121793122435,10.683848730960886,0.001475047944092634,0.031628041771762296,"MOB kinase activator 2"
"103817497","ADAM19",0.3823661349183201,5.074563756655469,10.679257989347164,0.0014783606064716018,0.031636916978492274,"ADAM metallopeptidase domain 19"
"127061246","LOC127061246",-0.4114077474975713,-0.19629637447112816,10.671513706464633,0.001483966244073945,0.03165635096157264,"uncharacterized LOC127061246"
"103815132","RWDD3",-0.4322230895526336,0.48918367695612125,10.663779363060085,0.0014895865586812527,0.03165635096157264,"RWD domain containing 3"
"103818074","MAPK1",0.11221693786014474,6.137847069752827,10.662364153158778,0.0014906173216975142,0.03165635096157264,"mitogen-activated protein kinase 1"
"127060277","LOC127060277",-0.42989001472016536,3.2563991621705486,10.662016228076782,0.0014908708442595141,0.03165635096157264,"uncharacterized LOC127060277"
"103824771","LOC103824771",0.32195956916159657,7.0250555846917875,10.640342155517695,0.0015067520490135034,0.03185250767052476,"alpha-endosulfine"
"103821487","LRPPRC",-0.33019200271009624,3.604759527868405,10.638618936510307,0.001508022160899637,0.03185250767052476,"leucine rich pentatricopeptide repeat containing"
"103819791","ATAD5",0.239831803158745,2.048935097864499,10.637477006800577,0.0015088644370222927,0.03185250767052476,"ATPase family AAA domain containing 5"
"103827421","TPT1",-0.30415073676184734,9.977877176113344,10.623541046511532,0.0015191826263841594,0.032008415413816056,"tumor protein, translationally-controlled 1"
"103826142","ALG2",0.5412181026686996,0.9326742498041313,10.60089718438352,0.001536103541058582,0.03215348225925947,"ALG2 alpha-1,3/1,6-mannosyltransferase"
"127060719","LOC127060719",0.781108136936525,2.9325244759053715,10.59613394813864,0.0015396875972722127,0.03215348225925947,"complement C3-like"
"103823047","OAF",0.6300655987202414,1.6603318130982911,10.595593842984085,0.0015400945386212187,0.03215348225925947,"out at first homolog"
"103824821","INSRR",-0.3781366789163496,0.9287681090281168,10.591672072564409,0.001543052717958089,0.03215348225925947,"insulin receptor related receptor"
"103823166","HYKK",-0.4002570203099902,1.0768652133493601,10.591645988506817,0.0015430724126812658,0.03215348225925947,"hydroxylysine kinase"
"103827434","NAA16",-0.16330365178890308,5.301699007266905,10.589394840821068,0.0015447731146326726,0.03215348225925947,"N-alpha-acetyltransferase 16, NatA auxiliary subunit"
"103820901","B3GALT6",-0.7498631550928325,5.030762794292352,10.586860174408322,0.0015466903230814753,0.03215348225925947,"beta-1,3-galactosyltransferase 6"
"103817350","MPC1",-0.2512794549936068,7.372540727250112,10.57885350326116,0.001552762657615533,0.032171011111202394,"mitochondrial pyruvate carrier 1"
"115484916","LOC115484916",-0.7329804993497971,1.5217357375122496,10.577977015100526,0.0015534288854318911,0.032171011111202394,"drebrin-like"
"103822548","YTHDF2",-0.11682531916429076,5.454493666819344,10.567214123175853,0.0015616339433318785,0.03223714124507351,"YTH N6-methyladenosine RNA binding protein F2"
"103815003","BEND5",-0.3758647361053995,2.090088017707309,10.566042827147903,0.0015625295692361998,0.03223714124507351,"BEN domain containing 5"
"103822078","LOC103822078",-0.18752624718745606,4.779504675271987,10.556482747952007,0.0015698594691291867,0.03230695467674609,"ubiquitin-conjugating enzyme E2 R2"
"103813706","CRELD2",0.4107268916571907,2.6199986835248423,10.553915716670428,0.001571833693728438,0.03230695467674609,"cysteine rich with EGF like domains 2"
"103819515","ACER2",-0.6220006418736673,-0.6310365704438736,10.540118226112742,0.0015824888618507446,0.0324648184929305,"alkaline ceramidase 2"
"103820892","ATAD2B",-0.3116337043950824,4.4807262084806085,10.530441288533773,0.0015900063274711278,0.032557840634183655,"ATPase family AAA domain containing 2B"
"103824141","RPL32",-0.4193519031614106,8.920540933383789,10.526570260245336,0.0015930238125652495,0.03255854286579987,"ribosomal protein L32"
"103815829","SYAP1",-0.18253049484399295,6.749068905146274,10.515056423044541,0.0016020338527136587,0.03265089603101799,"synapse associated protein 1"
"103823403","GORAB",-0.3034462145903976,3.0001851477574792,10.513156360442364,0.0016035257717267404,0.03265089603101799,"golgin, RAB6 interacting"
"103818032","SPPL3",-0.11574276895821904,5.491944512732112,10.479980680494425,0.0016298072936497554,0.033086672410930315,"signal peptide peptidase like 3"
"127061169","LOC127061169",-0.7263517000661344,1.7828477570278274,10.478500164764505,0.0016309904486971327,0.033086672410930315,"uncharacterized LOC127061169"
"103820562","SOD2",-0.2671561911506864,5.185031375917931,10.473647922472205,0.0016348743331415295,0.0331039303745949,"superoxide dismutase 2"
"103824654","LOC103824654",-0.2315942191174558,5.369749497812622,10.460139810080536,0.0016457369558164833,0.03318785415502726,"nipped-B-like protein"
"103822161","CEND1",-0.5330443524996478,3.8473062459798792,10.457682352685366,0.0016477211218346697,0.03318785415502726,"cell cycle exit and neuronal differentiation 1"
"103815819","ASB9",-0.4545438128885481,4.271029987622522,10.45716202132957,0.001648141556901665,0.03318785415502726,"ankyrin repeat and SOCS box containing 9"
"103821670","SLC35B1",-0.16173730074315665,7.5404586366264565,10.440012408985814,0.0016620607775964416,0.03336660122229753,"solute carrier family 35 member B1"
"103823420","GTF2E2",0.21393533368801115,3.519337954449735,10.432589251122808,0.0016681232099069229,0.03336660122229753,"general transcription factor IIE subunit 2"
"103814213","MED30",0.38519275469540654,0.9014444125257037,10.4283640191544,0.0016715841021935531,0.03336660122229753,"mediator complex subunit 30"
"108963877","LOC108963877",-0.8758225455439844,-1.5082235529269925,10.427611703100457,0.0016722011013384924,0.03336660122229753,"uncharacterized LOC108963877"
"103819931","RBFOX3",-0.4401834477086541,1.5110540095068021,10.424766921337405,0.0016745363244700245,0.03336660122229753,"RNA binding fox-1 homolog 3"
"103815522","BAG1",-0.37604857595626145,2.8762904904925897,10.423185244691107,0.0016758361449951548,0.03336660122229753,"BAG cochaperone 1"
"103827143","KPNA1",-0.12441769050425208,7.385364629541345,10.420046168353176,0.0016784189179990235,0.03336660122229753,"karyopherin subunit alpha 1"
"127060492","EIF3G",-0.3548688251217654,9.547096945574978,10.410742628591006,0.0016860978360794202,0.03345831233267417,"eukaryotic translation initiation factor 3 subunit G"
"103824053","IL6R",0.3465850963097187,3.2858574569696617,10.405636375097883,0.001690327806249892,0.033481375095120364,"interleukin 6 receptor"
"103823496","PABPC4",-0.3334553940891926,4.6074204240591055,10.400717816459167,0.0016944126407105985,0.03350148471144107,"poly(A) binding protein cytoplasmic 4"
"127059066","LOC127059066",-1.4203472320461246,0.7078836303189026,10.387082089461952,0.001705790353503299,0.03357047890856314,"phospholipase A and acyltransferase 1-like"
"103821276","IDUA",0.21853410644096094,3.6838858272388353,10.386278297140109,0.0017064634958226066,0.03357047890856314,"alpha-L-iduronidase"
"103821569","TUBG1",-0.20104831610158325,6.312044599849528,10.385482865644377,0.001707129906015443,0.03357047890856314,"tubulin gamma 1"
"103814374","DES",-0.7112721439401296,0.8840649683202422,10.379830198422555,0.0017118734321331798,0.033603213378240154,"desmin"
"103819724","DUS1L",-0.21455436754605633,7.252247490185162,10.343047605231634,0.0017430740155845806,0.03415423663570936,"dihydrouridine synthase 1 like"
"103815760","TRAPPC10",-0.222728366245405,6.255391784629684,10.33519155964931,0.001749813527558176,0.034224847383100235,"trafficking protein particle complex subunit 10"
"103814969","ERI3",-0.2553326159863049,5.32107419996687,10.328221913521748,0.0017558151182786967,0.03428079821268997,"ERI1 exoribonuclease family member 3"
"103814036","NCOA4",-0.16249423286562606,11.000765231581829,10.308491622679384,0.001772920354173202,0.0344652946606877,"nuclear receptor coactivator 4"
"103821850","SVEP1",0.5771237742598903,-0.03545928568159748,10.304835691709616,0.0017761087038367688,0.0344652946606877,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
"103823781","CTNNA1",0.3555719149855484,2.299180233765621,10.304345664261646,0.001776536507709865,0.0344652946606877,"catenin alpha 1"
"103818170","ATP2A2",0.2682158092639881,4.0973824317245695,10.29820292433219,0.001781908270443226,0.0344652946606877,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"103815952","SHF",-0.39105720946713723,6.61718121225324,10.297283183500475,0.0017827140153052175,0.0344652946606877,"Src homology 2 domain containing F"
"103823504","RPL11",-0.3059221211658565,8.197587415800315,10.295574225357827,0.0017842121571640598,0.0344652946606877,"ribosomal protein L11"
"103821565","DUSP3",0.4177459954372779,0.6655053829320073,10.289617373346424,0.0017894443355256828,0.03449584625378647,"dual specificity phosphatase 3"
